1 660.976 304.225
2 636.213 306.174
3 662.753 307.565
4 657.487 307.74
5 635.273 308.157
6 640.484 309.592
7 660.523 309.613
8 658.759 312.594
9 674.821 315.093
10 649.17 316.174
11 631.858 316.908
12 673.506 317.648
13 637.439 318.289
14 644.003 320.565
15 622.679 320.843
16 655.504 320.916
17 626.318 321.78
18 633.245 322.492
19 678.36 323.472
20 637.081 323.619
21 653.079 324.434
22 639.035 324.523
23 680.978 324.669
24 644.647 325.905
25 652.268 326.389
26 665.755 327.567
27 675.27 327.608
28 631.213 327.95
29 643.6 328.542
30 668.535 329.06
31 658.985 329.159
32 651.423 329.337
33 646.127 329.862
34 683.672 330.534
35 666.442 331.637
36 682.478 331.858
37 640.783 333.145
38 649.948 333.168
39 663.551 333.265
40 624.463 333.342
41 645.513 334.213
42 632.527 334.935
43 639.959 335.242
44 670.422 336.607
45 647.217 340.107
46 685.94 340.389
47 620.777 341.34
48 618.936 341.409
49 679.985 341.547
50 627.324 341.603
51 639.416 342.035
52 622.928 342.459
53 662.056 342.529
54 676.484 342.75
55 642.366 345.063
56 639.621 345.609
57 630.04 346.568
58 646.7 346.681
59 625.209 346.771
60 650.768 347.282
61 672.056 347.548
62 629.259 347.766
63 654.751 347.881
64 656.628 348.501
65 660.134 348.671
66 667.984 349.415
67 642.738 349.951
68 652.024 349.986
69 671.291 350.525
70 637.791 350.903
71 649.556 351.032
72 654.517 352.398
73 659.838 353.262
74 648.966 356.048
75 669.789 357.397
76 665.373 359.929
77 624.855 360.424
78 662.42 360.72
79 626.761 363.811
80 667.14 364.033
81 637.609 364.503
82 648.763 364.824
83 638.583 365.65
84 666.254 366.738
85 653.469 370.728
86 650.43 371.572
87 661.43 372.276
88 153.879 308.064
89 178.29 308.199
90 166.838 308.485
91 153.41 309.122
92 153.636 309.867
93 148.658 310.898
94 170.83 311.777
95 181.997 312.281
96 151.534 315.214
97 158.234 316.942
98 156.903 318.774
99 131.505 318.993
100 171.829 319.959
101 188.385 321.231
102 175.094 321.902
103 149.332 322.096
104 132.401 322.735
105 150.449 322.89
106 172.762 324.576
107 178.86 324.684
108 129.898 326.107
109 140.855 327.583
110 167.174 328.263
111 163.921 328.34
112 145.897 328.558
113 180.488 328.618
114 125.823 328.684
115 154.945 329.416
116 188.031 330.014
117 174.682 330.318
118 162.439 330.402
119 128.484 330.468
120 156.03 330.695
121 187.152 331.229
122 168.092 331.83
123 129.107 332.022
124 129.6 333.61
125 158.713 334.341
126 169.774 334.662
127 191.52 334.977
128 133.87 335.02
129 160.971 335.471
130 185.668 335.604
131 200.468 335.644
132 164.317 335.97
133 142.494 336.65
134 197.979 337.757
135 192.739 338.016
136 123.22 338.794
137 132.062 338.832
138 184.485 339.211
139 162.725 339.915
140 136.333 340.328
141 167.759 340.476
142 188.627 340.491
143 166.321 342.129
144 159.853 342.331
145 193.875 342.382
146 152.072 342.404
147 197.029 342.743
148 132.796 343.359
149 176.53 343.547
150 179.363 343.574
151 178.037 343.672
152 152.655 345.182
153 165.121 345.513
154 162.034 345.997
155 125.206 346.962
156 171.972 349.879
157 191.181 349.959
158 161.773 350.404
159 168.823 350.884
160 127.327 350.908
161 182.901 351.725
162 183.617 352.579
163 175.568 353.932
164 156.466 354.278
165 159.181 354.447
166 184.109 355.875
167 144.133 356.156
168 163.283 357.159
169 174.195 357.187
170 185.038 359.301
171 146.451 359.416
172 142.978 361.95
173 134.443 361.955
174 194.452 363.123
175 144.727 363.41
176 172.193 364.859
177 142.127 365.116
178 186.492 366.136
179 163.71 366.165
180 154.581 366.177
181 141.478 367.346
182 139.807 367.959
183 147.813 369.185
184 138.191 369.528
185 156.592 370.709
186 138.571 371.407
187 176.65 371.485
188 157.497 371.658
189 183.168 372.223
190 170.311 372.819
191 181.366 373.854
192 151.856 375.167
193 165.883 375.174
194 177.629 375.408
195 155.613 377.032
196 152.479 377.285
197 155.358 377.929
198 179.727 378.364
199 147.366 379.114
200 162.91 380.567
201 337.718 305.692
202 338.624 306.106
203 329.298 307.033
204 322.76 307.044
205 342.994 310.67
206 351.887 311.603
207 333.539 311.89
208 333.868 312.928
209 319.884 313.587
210 335.147 314.891
211 321.18 315.663
212 325.111 316.065
213 328.436 316.801
214 356.246 320.109
215 357.739 321.053
216 341.53 321.295
217 309.119 321.986
218 367.37 322.193
219 314.309 322.429
220 324.706 322.709
221 315.665 323.192
222 350.748 323.821
223 366.213 324.547
224 369.885 325.104
225 345.193 326.957
226 323.167 328.544
227 352.146 328.862
228 353.396 329.17
229 319.294 329.545
230 332.038 329.567
231 334.586 329.567
232 355.725 329.737
233 364.513 330.463
234 376.024 330.619
235 371.565 331.405
236 345.661 333.121
237 342.261 333.749
238 320.544 334.019
239 370.213 334.867
240 371.977 335.02
241 336.719 335.237
242 359.632 336.229
243 330.693 336.872
244 303.768 337.46
245 344.49 338.303
246 323.992 338.852
247 343.402 339.059
248 334.993 339.566
249 318.342 340.531
250 311.678 340.689
251 307.329 340.702
252 373.097 340.763
253 354.668 341.4
254 368.188 341.876
255 342.46 342.193
256 295.095 342.319
257 349.378 342.593
258 331.047 343.179
259 304.788 343.217
260 306.04 344.25
261 371.168 345.096
262 300.119 345.111
263 357.02 345.129
264 318.411 345.202
265 310.511 345.281
266 312.171 345.928
267 338.189 348.672
268 312.98 349.579
269 361.789 349.989
270 328.638 350.035
271 301.754 350.545
272 336.078 350.882
273 340.122 351.188
274 349.132 351.455
275 361.162 352.626
276 316.539 353.64
277 327.318 353.692
278 316.021 354.83
279 368.832 354.848
280 362.763 354.907
281 338.883 358.015
282 326.846 358.512
283 365.499 359.163
284 341.805 361.755
285 309.967 361.84
286 337.131 362.059
287 330.765 363.646
288 308.677 364.606
289 304.473 365.008
290 309.395 365.09
291 314.833 365.398
292 308.096 366.369
293 346.037 366.652
294 339.705 367.928
295 317.885 368.544
296 340.258 369.252
297 343.329 369.994
298 347.617 370.365
299 315.049 372.453
300 351.49 372.812
301 321.703 372.978
302 327.576 373.535
303 313.86 374.769
304 358.554 376.035
305 345.291 376.266
306 322.171 376.74
307 331.361 377.574
308 349.633 380.861
309 326.059 381.239
310 321.474 383.121
311 465.741 40.127
312 482.456 41.754
313 477.011 43.279
314 476.6 45.718
315 488.985 46.419
316 490.389 46.649
317 459.989 48.062
318 451.672 48.477
319 447.604 51.804
320 456.12 52.193
321 447.401 52.68
322 489.694 53.469
323 489.323 53.989
324 474.738 54.167
325 468.284 54.237
326 487.319 54.287
327 478.584 54.568
328 517.589 55.822
329 490.101 56.147
330 516.314 56.174
331 453.824 56.455
332 464.638 57.017
333 445.339 57.294
334 507.47 57.687
335 480.505 59.468
336 454.31 59.578
337 446.989 60.668
338 520.495 60.697
339 457.219 61.058
340 501.55 61.489
341 508.426 61.924
342 447.115 62.044
343 442.165 62.166
344 498.974 62.522
345 463.971 62.675
346 519.726 64.114
347 467.813 64.479
348 509.907 64.625
349 515.12 66.087
350 485.224 67.012
351 452.837 67.247
352 502.674 67.575
353 523.466 67.773
354 488.187 67.923
355 504.803 68.302
356 466.572 68.819
357 461.595 69.35
358 473.674 69.556
359 431.04 69.589
360 456.452 70.104
361 450.642 70.156
362 500.674 70.16
363 494.982 70.178
364 512.411 71.274
365 461.568 72.37
366 504.405 73.147
367 449.195 73.234
368 524.047 73.32
369 444.002 73.804
370 503.446 73.822
371 490.326 74.669
372 444.186 74.773
373 443.042 75.007
374 476.081 75.411
375 443.575 75.477
376 516.205 77.533
377 484.653 78.147
378 455.329 78.197
379 459.305 78.72
380 495.572 78.745
381 425.956 78.906
382 526.738 80.445
383 528.601 80.789
384 493.7 81.478
385 470.216 82.183
386 471.17 82.281
387 477.29 82.318
388 536.043 82.472
389 529.99 82.646
390 441.622 82.712
391 482.255 82.785
392 488.474 83.054
393 474.061 83.219
394 531.936 83.234
395 513.167 84.628
396 494.467 84.637
397 535.227 85.103
398 529.089 85.565
399 456.32 85.624
400 518.369 85.695
401 511.716 85.906
402 492.166 86.233
403 448.946 86.545
404 432.501 87.168
405 525.191 87.662
406 497.048 88.247
407 525.932 88.422
408 437.223 89.016
409 429.847 89.107
410 521.958 89.828
411 517.274 90.571
412 537.606 91.828
413 436.353 91.968
414 506.119 92.784
415 527.511 93.643
416 424.294 97.509
417 441.896 97.95
418 436.16 99.51
419 434.226 100.897
420 444.57 101.574
421 428.855 108.992
422 438.753 110.45
423 429.191 112.407
424 437 112.59
425 438.797 115.729
426 421.602 117.717
427 439.119 119.693
428 437.638 120.246
429 445.168 121.036
430 423.173 123.604
431 426.709 125.924
432 428.665 126.795
433 419.133 127.199
434 435.422 127.915
435 445.818 130.619
436 441.056 131.792
437 449.75 132.161
438 436.787 132.524
439 423.113 133.675
440 439.334 133.911
441 423.694 134.56
442 420.737 134.844
443 433.38 135.975
444 427.845 139.381
445 455.69 139.93
446 433.728 140.543
447 427.535 140.842
448 440.13 142.847
449 422.181 143.794
450 432.792 143.799
451 425.758 144.367
452 469.419 144.455
453 435.55 145.395
454 431.419 145.755
455 451.224 145.775
456 440.408 146.542
457 431.209 147.043
458 440.541 147.443
459 429.476 147.655
460 457.738 147.949
461 462.197 148.753
462 458.784 148.79
463 435.104 150.564
464 481.596 150.747
465 470.742 151.028
466 475.537 151.384
467 486.403 152.427
468 479.218 153.336
469 442.739 153.699
470 468.571 154.661
471 487.203 155.054
472 491.499 155.056
473 469.035 155.808
474 492.554 156.945
475 493.331 157.034
476 450.257 157.572
477 430.442 157.874
478 486.966 158.69
479 431.691 161.683
480 475.063 162.051
481 505.503 162.45
482 453.361 162.676
483 485.405 162.724
484 450.017 162.982
485 467.237 163.015
486 444.988 163.518
487 446.606 163.869
488 504.016 164.453
489 483.317 164.96
490 460.405 165.011
491 454.607 165.491
492 448.598 166.01
493 490.836 166.186
494 474.385 166.211
495 452.446 166.814
496 448.289 168.177
497 485.908 168.301
498 460.684 168.549
499 473.044 169.3
500 463.544 169.773
501 441.254 169.819
502 478.121 170.152
503 472.289 170.258
504 456.744 170.562
505 506.497 171.391
506 458.455 171.723
507 480.952 172.104
508 471.724 172.447
509 462.369 172.691
510 462.699 176.173
511 499.357 177.083
512 497.729 179.01
513 476.852 179.141
514 482.757 180.824
515 497.288 116.862
516 504.684 118.564
517 500.45 118.781
518 512.501 118.822
519 515.358 119.685
520 506.057 119.873
521 551.669 119.94
522 513.607 120.024
523 542.261 121.323
524 503.533 123.134
525 538.449 123.666
526 506.288 123.926
527 532.535 124.963
528 535.374 124.987
529 536.336 125.359
530 541.956 125.614
531 504.129 126.134
532 499.386 126.144
533 498.238 126.197
534 510.951 126.254
535 523.702 126.337
536 492.24 127.167
537 533.889 127.493
538 516.126 127.973
539 494.99 128.921
540 556.017 129.036
541 532.113 131.972
542 534.042 133.423
543 509.416 134.11
544 535.72 134.304
545 514.408 135.016
546 493.319 135.26
547 520.422 137.28
548 527.298 137.36
549 524.935 138.144
550 521.854 138.206
551 550.427 140.703
552 510.183 142.282
553 548.844 142.901
554 516.698 142.955
555 528.705 144.861
556 575.8 145.081
557 528.51 145.594
558 525.507 146.165
559 549.351 147.794
560 528.385 149.093
561 574.776 149.666
562 564.062 150.091
563 569.252 150.45
564 580.529 152.58
565 555.511 152.813
566 543.797 153.217
567 523.439 153.221
568 577.096 153.561
569 557.155 153.821
570 540.728 154.218
571 567.029 155.564
572 535 155.75
573 554.604 156.498
574 553.231 157.644
575 565.622 159.177
576 552.675 160.487
577 551.34 161.382
578 552.228 161.539
579 565.391 162.42
580 551.871 163.963
581 561.421 166.072
582 549.795 166.147
583 563.976 166.47
584 557.805 167.451
585 559.049 168.661
586 550.489 169.343
587 563.571 171.008
588 565.895 174.816
589 578.552 176.176
590 558.492 176.966
591 558.076 183.121
592 572.341 183.795
593 548.741 185.141
594 571.997 185.255
595 571.288 186.591
596 568.308 189.231
597 554.133 189.464
598 568.75 190.522
599 574.234 191.904
600 560.184 192.29
601 554.855 194.481
602 545.792 198.292
603 573.339 199.37
604 560.626 201.339
605 484.479 201.808
606 544.398 202.037
607 546.15 202.697
608 544.523 203.247
609 557.549 203.253
610 496.092 204.783
611 545.515 205.062
612 552.079 205.232
613 556.428 205.593
614 480.224 206.366
615 554.335 206.42
616 569.615 206.821
617 549.936 207.559
618 476.785 207.988
619 540.551 208.51
620 570.595 208.906
621 501.173 209.049
622 471.001 209.154
623 553.659 209.159
624 484.712 209.501
625 474.655 209.547
626 570.022 209.903
627 497.611 211.97
628 537.191 211.979
629 476.159 213.082
630 529.146 213.374
631 530.331 213.716
632 560.98 214.079
633 562.351 214.13
634 564.375 214.272
635 487.013 214.471
636 487.71 214.871
637 458.4 214.958
638 520.077 215.482
639 547.348 216.15
640 514.639 216.942
641 568.922 217.769
642 537.99 217.917
643 466.888 218.478
644 533.306 218.951
645 464.185 218.974
646 547.947 218.987
647 543.334 219.389
648 475.069 220.2
649 496.267 220.2
650 537.621 221.068
651 548.078 221.696
652 479.44 221.889
653 526.415 221.976
654 469.176 222.122
655 493.109 222.595
656 504.879 223.245
657 472.424 223.374
658 508.167 224.352
659 501.681 224.604
660 498.585 224.761
661 491.164 225.738
662 558.66 226.102
663 518.744 226.107
664 485.69 226.433
665 505.801 227.197
666 517.547 227.273
667 532.845 227.692
668 511.198 229.151
669 505.328 229.27
670 477.532 230.323
671 559.487 230.512
672 534.237 231.182
673 555.919 231.33
674 496.519 231.653
675 545.041 233.072
676 539.702 233.506
677 484.317 233.798
678 546.902 233.832
679 517.963 234.854
680 484.92 235.709
681 531.058 235.723
682 530.053 235.845
683 473.185 235.903
684 503.429 236.263
685 518.412 236.544
686 490.594 237.163
687 528.082 237.987
688 506.602 239.498
689 530.871 239.966
690 489.75 242.396
691 551.065 242.547
692 495.831 242.586
693 482.31 243.418
694 519.888 244.016
695 524.336 245.015
696 485.006 245.823
697 489.089 246.34
698 502.585 246.657
699 507.542 247.408
700 528.185 247.661
701 538.825 248.077
702 508.916 248.813
703 512.989 248.855
704 523.074 250.801
705 534.594 252.169
706 540.102 252.257
707 519.289 252.735
708 522.247 253.701
709 520.838 254.256
710 541.399 254.555
711 524.593 254.965
712 517.344 255.757
713 94.842 135.204
714 109.321 138.094
715 71.813 138.206
716 320.843 138.228
717 61.427 138.457
718 142.07 138.726
719 50.861 138.893
720 140.837 139.146
721 194.828 139.209
722 203.609 139.329
723 49.89 139.351
724 168.274 139.703
725 200.698 139.846
726 90.066 139.88
727 188.524 139.94
728 125.125 139.991
729 37.458 140.053
730 249.584 140.167
731 258.339 140.262
732 53.696 140.333
733 306.48 140.395
734 47.454 140.403
735 230.524 140.512
736 201.416 140.704
737 304.199 140.746
738 246.043 140.806
739 219.616 140.885
740 225.11 140.915
741 95.795 141.152
742 67.96 141.335
743 296.662 141.432
744 270.289 141.447
745 326.361 141.649
746 62.999 141.875
747 172.605 141.876
748 315.501 142.003
749 316.762 142.555
750 216.062 142.694
751 328.929 142.844
752 32.099 143.035
753 227.643 143.225
754 126.689 144.081
755 238.139 144.096
756 70.308 144.133
757 246.255 144.218
758 107.021 144.256
759 312.559 144.434
760 75.993 144.485
761 189.235 144.589
762 219.131 144.7
763 97.647 144.72
764 146.461 144.838
765 190.41 144.839
766 57.351 144.958
767 268.271 144.971
768 133.514 145.516
769 307.888 145.591
770 115.795 145.864
771 174.845 146.047
772 159.347 146.43
773 301.09 146.564
774 58.445 146.64
775 331.061 146.707
776 239.572 146.801
777 109.938 146.879
778 289.436 146.915
779 304.081 146.92
780 257.549 146.929
781 27.887 146.941
782 157.097 147.095
783 262.925 147.195
784 217.515 147.199
785 292.568 147.238
786 259.314 147.327
787 63.973 147.393
788 193.748 147.43
789 294.172 147.603
790 148.916 147.787
791 40.381 148.068
792 60.351 148.181
793 228.218 148.267
794 207.832 148.335
795 298.229 148.537
796 245.657 148.563
797 181.293 148.633
798 196.535 148.652
799 256.303 148.66
800 56.551 148.808
801 225.579 148.841
802 281.54 148.927
803 110.273 148.951
804 121.658 148.967
805 236.113 149.196
806 161.89 149.204
807 261.679 149.472
808 223.041 149.482
809 176.219 149.932
810 22.172 150.049
811 156.89 150.131
812 253.999 150.452
813 39.912 150.513
814 59.9 150.54
815 180.844 150.826
816 277.317 150.914
817 232.394 151.075
818 205.088 151.435
819 90.808 151.571
820 154.971 151.627
821 192.115 151.814
822 99.609 151.894
823 113.923 152.089
824 24.271 152.193
825 330.341 152.564
